date,epiweek,region,fips,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,apple_mobility,cdc_hospitalized,cdc_flu_hosp,Stage_One_Doses,Stage_Two_Doses,smoothed_wcovid_vaccinated,smoothed_wtested_positive_14d,smoothed_wwearing_mask,smoothed_wtravel_outside_state_5d,smoothed_wspent_time_1d,covidnet,Observed Number,Excess Estimate,death_jhu_cumulative,death_jhu_incidence,fb_survey_wcli,fb_survey_wili,positiveIncr_cumulative,positiveIncr,cdc_negativeIncr,cdc_positiveIncr,cdc_total_resultsIncr
2020-09-26,202039,AK,2,-1.2857142857142900,0.2857142857142860,82.28571428571430,-12.857142857142900,-16.857142857142900,5.428571428571430,168.47714285714300,35.0,,,,,,,,,,112.33333333333300,27.333333333333300,52.0,7.0,0.6602434428571430,0.8211107428571430,8387.0,705.0,32478.0,1191.0,33678.0
2020-10-03,202040,AK,2,-0.42857142857142900,0.5714285714285710,58.857142857142900,-14.428571428571400,-16.571428571428600,5.285714285714290,157.61142857142900,33.0,,,,,,,,,,77.66666666666670,0.0,59.0,7.0,0.8897426857142860,0.8897426857142860,9269.0,882.0,36798.0,2089.0,38890.0
2020-10-10,202041,AK,2,-3.142857142857140,-1.1428571428571400,57.857142857142900,-19.571428571428600,-18.0,5.857142857142860,148.96142857142900,38.0,,,,,,,,,,114.33333333333300,26.333333333333300,61.0,2.0,0.5575712142857140,0.6023285857142860,10449.0,1180.0,40244.0,2355.0,42611.0
2020-10-17,202042,AK,2,-5.428571428571430,-2.857142857142860,43.0,-21.142857142857100,-19.285714285714300,7.142857142857140,142.6285714285710,62.0,0.0,,,,,,,,,97.66666666666670,10.666666666666700,67.0,6.0,1.1965884714285700,1.3812024,11825.0,1376.0,47613.0,3379.0,51001.0
2020-10-24,202043,AK,2,-7.428571428571430,-4.142857142857140,25.714285714285700,-23.0,-18.857142857142900,7.714285714285710,138.92857142857100,54.0,0.0,,,,,,,,,100.0,12.0,68.0,1.0,1.3205922857142900,1.3840971714285700,13553.0,1728.0,51258.0,5456.0,56727.0
2020-10-31,202044,AK,2,-9.142857142857140,-3.857142857142860,7.0,-25.714285714285700,-19.285714285714300,8.0,132.70857142857100,70.0,0.0,,,,,,,,,103.66666666666700,17.666666666666700,82.0,14.0,0.22195760000000000,0.22195760000000000,16365.0,2812.0,47743.0,5739.0,53498.0
2020-11-07,202045,AK,2,-12.285714285714300,-6.142857142857140,-1.7142857142857100,-27.571428571428600,-21.142857142857100,9.428571428571430,120.75,92.0,0.0,,,,,,,,,112.0,26.0,86.0,4.0,0.9856625714285710,0.9856625714285710,19316.0,2951.0,58166.0,7737.0,66091.0
2020-11-14,202046,AK,2,-13.857142857142900,-7.285714285714290,-4.428571428571430,-28.714285714285700,-24.142857142857100,10.428571428571400,113.94571428571400,121.0,0.0,,,,,,,,,108.66666666666700,21.666666666666700,100.0,14.0,1.5050420714285700,1.4714539857142900,23162.0,3846.0,56824.0,7475.0,64389.0
2020-11-21,202047,AK,2,-16.142857142857100,-7.857142857142860,-6.142857142857140,-28.142857142857100,-23.571428571428600,10.571428571428600,113.90714285714300,121.0,0.0,,,,,,,,,117.0,29.0,104.0,4.0,1.5888091142857100,1.7511590714285700,27242.0,4080.0,66766.0,8464.0,75375.0
2020-11-28,202048,AK,2,-22.571428571428600,-6.285714285714290,-4.714285714285710,-36.714285714285700,-36.0,13.285714285714300,103.35142857142900,154.0,0.0,,,,,,,,,107.0,20.0,122.0,18.0,0.8920470285714290,0.8920470285714290,31467.0,4225.0,64456.0,7748.0,72533.0
2020-12-05,202049,AK,2,-16.571428571428600,-7.285714285714290,-9.285714285714290,-29.428571428571400,-23.0,10.428571428571400,113.70857142857100,134.0,2.0,,,,,,,,,107.66666666666700,20.666666666666700,143.0,21.0,1.0972656142857100,1.2147797714285700,36296.0,4829.0,66640.0,6889.0,73637.0
2020-12-12,202050,AK,2,-16.428571428571400,-6.714285714285710,-5.714285714285710,-30.428571428571400,-22.142857142857100,10.428571428571400,116.7442857142860,102.0,5.0,,,,,,,,,127.0,40.0,176.0,33.0,1.117309642857140,1.1403123428571400,40522.0,4226.0,62381.0,5094.0,67521.0
2020-12-19,202051,AK,2,-13.285714285714300,-3.4285714285714300,-4.714285714285710,-22.714285714285700,-22.428571428571400,9.857142857142860,122.23571428571400,100.0,7.0,4270.0,,,,,,,,92.33333333333330,8.0,184.0,8.0,1.4830157714285700,1.4392653285714300,43713.0,3191.0,58130.0,2965.0,61133.0
2020-12-26,202052,AK,2,-18.571428571428600,-1.7142857142857100,1.1428571428571400,-31.0,-38.42857142857140,12.714285714285700,110.68285714285700,60.0,0.0,11845.0,,,,,,,,107.0,18.0,200.0,16.0,0.3926188428571430,0.3926188428571430,45497.0,1784.0,37984.0,1967.0,39964.0
2021-01-02,202053,AK,2,-17.714285714285700,-4.571428571428570,11.285714285714300,-32.142857142857100,-35.57142857142860,12.857142857142900,115.44142857142900,69.0,0.0,18266.0,0.0,,1.8962191714285700,24.42023808571430,0.9719725714285710,9.821467185714290,,101.66666666666700,14.666666666666700,215.0,15.0,0.9432255857142860,0.9432255857142860,47821.0,2324.0,44039.0,2601.0,46681.0
2021-01-09,202101,AK,2,-16.0,-7.714285714285710,-6.285714285714290,-26.428571428571400,-22.0,10.285714285714300,116.51714285714300,76.0,0.0,25058.0,0.0,9.533253657142860,8.384731085714290,85.08401634285710,3.8823557714285700,33.870877285714300,,108.66666666666700,20.666666666666700,224.0,9.0,1.0361516142857100,1.001468257142860,49979.0,2158.0,59664.0,3083.0,62794.0
2021-01-16,202102,AK,2,-16.857142857142900,-9.857142857142860,-3.0,-32.0,-22.428571428571400,9.571428571428570,117.50571428571400,54.0,0.0,33038.0,10954.0,17.67616184285710,15.97754917142860,86.28719937142860,5.158481285714290,32.63865958571430,,127.0,39.0,229.0,5.0,1.0665152714285700,0.8887649285714290,51678.0,1699.0,55777.0,2398.0,58240.0
2021-01-23,202103,AK,2,-18.571428571428600,-11.714285714285700,0.14285714285714300,-33.0,-24.428571428571400,9.714285714285710,114.31285714285700,35.0,0.0,55959.0,16186.0,22.809879414285700,10.240726600000000,86.04795712857140,4.119680742857140,32.993885414285700,,95.33333333333330,8.333333333333330,259.0,30.0,0.8960596571428570,0.9447024857142860,53175.0,1497.0,48045.0,1888.0,50003.0
2021-01-30,202104,AK,2,-17.571428571428600,-11.0,4.142857142857140,-31.142857142857100,-20.0,8.571428571428570,115.22428571428600,29.0,0.0,66282.0,24495.0,31.77490244285710,6.7229671714285700,88.85976217142860,3.434620514285710,33.41547385714290,,89.66666666666670,3.3333333333333300,262.0,3.0,1.1000775142857100,1.1000775142857100,54218.0,1043.0,48669.0,1497.0,50219.0
2021-02-06,202105,AK,2,-15.714285714285700,-7.714285714285710,-0.7142857142857140,-31.285714285714300,-19.857142857142900,8.428571428571430,115.69857142857100,25.0,0.0,101225.0,37520.0,33.26361227142860,4.6299209,86.2559258,2.960775057142860,37.48576917142860,,86.0,0.0,279.0,17.0,0.6917310714285710,0.6917310714285710,55261.0,1043.0,55906.0,1741.0,57704.0
2021-02-13,202106,AK,2,-16.285714285714300,-8.0,-1.1428571428571400,-30.857142857142900,-20.714285714285700,8.571428571428570,120.18285714285700,26.0,0.0,120396.0,54739.0,35.71880428571430,4.850270114285710,86.41263807142860,2.6990278000000000,37.46749297142860,,91.66666666666670,5.666666666666670,282.0,3.0,0.8288386428571430,0.8686892714285710,56410.0,1149.0,48637.0,1270.0,49948.0
2021-02-20,202107,AK,2,-13.571428571428600,-6.857142857142860,2.857142857142860,-26.428571428571400,-23.0,8.857142857142860,120.78285714285700,37.0,0.0,143887.0,81172.0,44.149576014285700,6.385030271428570,11.814482314285700,3.298943671428570,34.35486377142860,,86.66666666666670,2.0,289.0,7.0,0.35333675714285700,0.5441425285714290,57406.0,996.0,43381.0,1116.0,44594.0
2021-02-27,202108,AK,2,-12.142857142857100,-8.142857142857140,1.7142857142857100,-25.428571428571400,-19.285714285714300,7.857142857142860,125.33571428571400,33.0,0.0,163739.0,95331.0,51.380425214285700,6.7955681285714300,,3.600402742857140,33.47119397142860,,90.0,5.333333333333330,290.0,1.0,0.6027601571428570,0.4730524285714290,58295.0,889.0,46418.0,1116.0,47591.0
2021-03-06,202109,AK,2,-7.0,-2.2857142857142900,8.857142857142860,-19.571428571428600,-19.428571428571400,7.0,133.28,30.0,0.0,178237.0,110053.0,58.08481051428570,7.980881685714290,,5.1197703428571400,46.412324014285700,,95.66666666666670,10.666666666666700,305.0,15.0,0.9991914571428570,0.8801993142857140,59334.0,1039.0,49206.0,1078.0,50364.0
2021-03-13,202110,AK,2,-6.0,-3.5714285714285700,17.571428571428600,-18.571428571428600,-24.0,7.285714285714290,114.68571428571400,31.0,0.0,197436.0,126381.0,55.74305032857140,2.3945443571428600,,0.7001133428571430,6.547523257142860,,85.33333333333330,1.3333333333333300,306.0,1.0,0.5347936,0.4890766142857140,60266.0,932.0,45716.0,1055.0,46855.0
2021-03-20,202111,AK,2,0.0,-0.7142857142857140,10.142857142857100,-14.428571428571400,-19.285714285714300,6.142857142857140,142.84285714285700,42.0,0.0,221157.0,140725.0,60.48696754285710,6.829403185714290,,,,,99.0,15.0,310.0,4.0,1.2780004857142900,1.2961122714285700,61165.0,899.0,44867.0,1019.0,45943.0
2021-03-27,202112,AK,2,-0.5714285714285710,-1.4285714285714300,13.142857142857100,-14.0,-17.571428571428600,6.142857142857140,142.37,33.0,0.0,242733.0,152015.0,68.89092902857140,1.6707788428571400,,,,,92.33333333333330,8.333333333333330,313.0,3.0,0.5797905714285710,0.5797905714285710,62263.0,1098.0,48608.0,1488.0,50172.0
2021-04-03,202113,AK,2,0.5714285714285710,3.7142857142857100,9.428571428571430,-14.857142857142900,-18.285714285714300,6.142857142857140,140.10142857142900,49.0,0.0,254263.0,164321.0,73.3021421,5.447587528571430,,,,,88.33333333333330,3.3333333333333300,313.0,0.0,0.5831282142857140,0.5831282142857140,63501.0,1238.0,48405.0,1381.0,49925.0
2021-04-10,202114,AK,2,-4.285714285714290,-1.5714285714285700,4.714285714285710,-14.142857142857100,-18.428571428571400,6.428571428571430,138.19714285714300,44.0,0.0,268587.0,184909.0,72.57064674285720,,,,,,101.0,16.0,313.0,0.0,0.3421742571428570,0.4652116285714290,64782.0,1281.0,48254.0,1379.0,49740.0
2021-04-17,202115,AK,2,2.5714285714285700,2.0,22.714285714285700,-8.714285714285710,-15.714285714285700,5.0,142.35142857142900,33.0,4.0,288040.0,218662.0,74.39317871428570,,,,,,92.66666666666670,7.666666666666670,334.0,21.0,0.18735620000000000,0.04449905714285710,65921.0,1139.0,46892.0,1444.0,48492.0
2021-04-24,202116,AK,2,6.285714285714290,4.571428571428570,53.714285714285700,-4.571428571428570,-15.857142857142900,4.285714285714290,150.26714285714300,50.0,7.0,299312.0,233983.0,75.3128616,,,,,,83.0,0.0,334.0,0.0,0.17577532857142900,0.17577532857142900,67059.0,1138.0,44592.0,1371.0,46113.0
2021-05-01,202117,AK,2,9.571428571428570,7.428571428571430,56.857142857142900,0.42857142857142900,-15.428571428571400,3.7142857142857100,160.07142857142900,48.0,7.0,308957.0,263324.0,85.83796212857140,,,,,,112.33333333333300,26.333333333333300,347.0,13.0,,,68148.0,1089.0,43121.0,1019.0,44244.0
2021-05-08,202118,AK,2,11.857142857142900,11.285714285714300,64.71428571428570,5.142857142857140,-15.571428571428600,3.142857142857140,171.26285714285700,33.0,7.0,337630.0,288320.0,74.97036547142860,,,,,,87.66666666666670,4.0,349.0,2.0,,,68880.0,732.0,41188.0,844.0,42068.0
2021-05-15,202119,AK,2,15.285714285714300,12.285714285714300,88.85714285714290,15.285714285714300,-17.0,2.5714285714285700,179.32000000000000,31.0,7.0,321569.0,278755.0,73.6659513142857,,,,,,95.66666666666670,9.666666666666670,353.0,4.0,,,69464.0,584.0,34426.0,547.0,35010.0
2021-05-22,202120,AK,2,16.285714285714300,12.714285714285700,112.0,21.285714285714300,-16.571428571428600,2.2857142857142900,187.7057142857140,16.0,7.0,328869.0,284705.0,78.0873707,,,,,,96.33333333333330,10.333333333333300,369.0,16.0,,,69902.0,438.0,33210.0,478.0,33726.0
2021-05-29,202121,AK,2,19.571428571428600,16.571428571428600,152.71428571428600,28.142857142857100,-21.428571428571400,2.142857142857140,200.43428571428600,16.0,8.0,336394.0,285782.0,78.1569767142857,,,,,,108.33333333333300,22.333333333333300,369.0,0.0,,,70208.0,306.0,28605.0,331.0,28985.0
2021-06-05,202122,AK,2,21.0,20.428571428571400,182.71428571428600,37.0,-25.857142857142900,2.857142857142860,205.50285714285700,25.0,7.0,340957.0,285782.0,76.72346437142860,,,,,,81.66666666666670,0.0,369.0,0.0,,,70469.0,261.0,21260.0,217.0,21514.0
2021-06-12,202123,AK,2,26.0,23.428571428571400,202.28571428571400,48.857142857142900,-19.285714285714300,1.2857142857142900,219.52428571428600,17.0,7.0,345283.0,285782.0,75.5595215,,,,,,90.33333333333330,4.333333333333330,373.0,4.0,,,70652.0,183.0,24325.0,192.0,24537.0
2021-06-19,202124,AK,2,28.428571428571400,26.142857142857100,217.71428571428600,57.285714285714300,-19.571428571428600,1.0,231.2357142857140,9.0,7.0,349289.0,282658.0,75.43987862857140,,,,,,107.66666666666700,21.666666666666700,373.0,0.0,,,70875.0,223.0,20559.0,228.0,20814.0
2021-06-26,202125,AK,2,27.142857142857100,24.714285714285700,205.85714285714300,58.142857142857100,-19.571428571428600,1.5714285714285700,229.69714285714300,13.0,7.0,353979.0,287561.0,76.21093367142860,,,,,,89.33333333333330,3.3333333333333300,374.0,1.0,,,71035.0,160.0,18229.0,250.0,18485.0
2021-07-03,202126,AK,2,29.428571428571400,30.714285714285700,239.85714285714300,63.285714285714300,-20.571428571428600,-0.14285714285714300,228.66857142857100,22.0,7.0,363378.0,294929.0,88.09126341428570,,,,,,105.0,19.0,377.0,3.0,,,71384.0,349.0,19358.0,353.0,19727.0
2021-07-10,202127,AK,2,25.857142857142900,27.142857142857100,230.28571428571400,58.285714285714300,-25.142857142857100,2.7142857142857100,226.67857142857100,37.0,7.0,368156.0,300340.0,78.88287612857140,,,,,,97.66666666666670,12.666666666666700,379.0,2.0,,,71731.0,347.0,21191.0,516.0,21712.0
2021-07-17,202128,AK,2,32.0,29.0,252.28571428571400,64.0,-17.714285714285700,0.7142857142857140,239.36857142857100,46.0,7.0,371162.0,303110.0,78.26904335714290,,,,,,108.0,21.0,381.0,2.0,,,72440.0,709.0,24381.0,1190.0,25585.0
2021-07-24,202129,AK,2,31.714285714285700,29.714285714285700,221.85714285714300,62.0,-17.714285714285700,1.4285714285714300,234.81,76.0,8.0,372902.0,305072.0,82.69599527142860,,,,,,97.33333333333330,9.333333333333330,384.0,3.0,,,73818.0,1378.0,30905.0,1839.0,32757.0
2021-07-31,202130,AK,2,32.57142857142860,28.714285714285700,238.28571428571400,65.14285714285710,-16.571428571428600,1.4285714285714300,235.97857142857100,91.0,7.0,376882.0,306706.0,80.14007711428570,,,,,,109.66666666666700,20.666666666666700,389.0,5.0,,,75486.0,1668.0,34032.0,2210.0,36253.0
2021-08-07,202131,AK,2,33.285714285714300,31.142857142857100,239.28571428571400,65.71428571428570,-17.142857142857100,1.1428571428571400,235.26714285714300,85.0,7.0,381470.0,308553.0,81.74777405714290,,,,,,135.33333333333300,47.333333333333300,398.0,9.0,0.2667880285714290,0.2667880285714290,77586.0,2100.0,39184.0,2837.0,42042.0
2021-08-14,202132,AK,2,29.428571428571400,26.0,187.28571428571400,61.0,-18.0,2.5714285714285700,225.84428571428600,123.0,7.0,384971.0,310285.0,81.94108371428570,10.014317757142900,,,,,108.33333333333300,20.333333333333300,403.0,5.0,0.5759105714285720,0.6415523142857140,79823.0,2237.0,46134.0,3765.0,49916.0
2021-08-21,202133,AK,2,31.571428571428600,26.142857142857100,204.85714285714300,65.14285714285710,-16.571428571428600,1.4285714285714300,227.85142857142900,122.0,7.0,389526.0,313006.0,76.90703401428570,12.342071185714300,,,,,142.33333333333300,53.333333333333300,414.0,11.0,0.13535314285714300,0.13535314285714300,83156.0,3333.0,54519.0,4367.0,58912.0
2021-08-28,202134,AK,2,26.714285714285700,22.428571428571400,177.14285714285700,54.857142857142900,-16.714285714285700,2.142857142857140,213.40000000000000,131.0,7.0,394238.0,315880.0,81.22452765714290,17.897772385714300,,,,,126.66666666666700,36.666666666666700,438.0,24.0,1.0500874285714300,1.121516,86753.0,3597.0,59433.0,5137.0,64590.0
2021-09-04,202135,AK,2,27.142857142857100,23.285714285714300,184.57142857142900,53.285714285714300,-17.142857142857100,1.8571428571428600,206.45285714285700,154.0,7.0,400061.0,318648.0,93.39943971428570,14.470877,,,,,118.66666666666700,29.666666666666700,448.0,10.0,1.491262457142860,1.491262457142860,90642.0,3889.0,61976.0,5601.0,67601.0
2021-09-11,202136,AK,2,19.571428571428600,18.0,171.14285714285700,39.57142857142860,-21.714285714285700,3.7142857142857100,193.14714285714300,199.0,7.0,407729.0,323183.0,77.9793385,16.143841728571400,,,,,120.66666666666700,31.666666666666700,458.0,10.0,0.31268472857142900,0.31268472857142900,95175.0,4533.0,40355.0,4757.0,45131.0
2021-09-18,202137,AK,2,16.571428571428600,14.714285714285700,132.71428571428600,26.714285714285700,-16.142857142857100,2.7142857142857100,189.14142857142900,192.0,7.0,412682.0,327133.0,78.30989391428570,18.717192028571400,,,,,133.0,44.0,469.0,11.0,1.3477719714285700,1.3477719714285700,100360.0,5185.0,63392.0,7510.0,70942.0
2021-09-25,202138,AK,2,12.142857142857100,11.142857142857100,99.42857142857140,17.285714285714300,-15.857142857142900,3.857142857142860,176.33285714285700,182.0,7.0,415735.0,332989.0,76.71939931428570,13.279788842857100,,,,,135.0,46.0,532.0,63.0,0.9785208714285720,0.9738877857142860,107679.0,7319.0,61235.0,6791.0,68061.0
2021-10-02,202139,AK,2,10.571428571428600,10.571428571428600,76.28571428571430,11.0,-14.285714285714300,3.7142857142857100,170.04000000000000,160.0,4.0,420423.0,339653.0,80.5257863,13.612360157142900,,,,,152.0,62.0,578.0,46.0,0.33810282857142900,0.33810282857142900,115703.0,8024.0,58389.0,6753.0,65177.0
2021-10-09,202140,AK,2,7.571428571428570,8.0,50.42857142857140,1.7142857142857100,-15.285714285714300,4.571428571428570,161.67142857142900,148.0,0.0,423561.0,342156.0,78.6439374,19.12351758571430,,,,,135.66666666666700,46.666666666666700,592.0,14.0,0.16503704285714300,0.16503704285714300,121348.0,5645.0,55827.0,7434.0,63312.0
2021-10-16,202141,AK,2,9.142857142857140,7.0,44.714285714285700,0.14285714285714300,-16.857142857142900,4.428571428571430,160.53714285714300,188.0,0.0,426807.0,345146.0,81.50000125714280,21.719976714285700,,,,,146.0,56.0,617.0,25.0,,,127767.0,6419.0,49559.0,6781.0,56372.0
2021-10-23,202142,AK,2,7.428571428571430,4.857142857142860,32.714285714285700,-3.0,-16.571428571428600,4.714285714285710,158.7942857142860,183.0,1.0,431007.0,348909.0,79.74388760000000,5.540564285714290,,,,,155.0,65.0,698.0,81.0,,,133272.0,5505.0,49293.0,6083.0,55426.0
2021-10-30,202143,AK,2,6.428571428571430,4.857142857142860,32.142857142857100,-3.7142857142857100,-15.857142857142900,4.428571428571430,153.22142857142900,174.0,0.0,434722.0,351624.0,81.13944265714290,15.480226971428600,,,,,152.0,62.0,725.0,27.0,0.3724941857142860,0.3724941857142860,137887.0,4615.0,48464.0,5249.0,53756.0
2021-11-06,202144,AK,2,5.285714285714290,5.571428571428570,25.428571428571400,-2.857142857142860,-15.285714285714300,4.571428571428570,149.36142857142900,120.0,0.0,438100.0,354120.0,92.44082245714290,16.932290128571400,,,,,139.0,49.0,741.0,16.0,,,142118.0,4231.0,48745.0,4470.0,53270.0
2021-11-13,202145,AK,2,1.1428571428571400,2.142857142857140,11.285714285714300,-6.142857142857140,-19.857142857142900,6.285714285714290,144.98714285714300,142.0,0.0,444240.0,356642.0,78.6869611,5.1456345285714300,,,,,108.33333333333300,16.333333333333300,831.0,90.0,,,145167.0,3049.0,43275.0,3462.0,46793.0
2021-11-20,202146,AK,2,0.8571428571428570,2.2857142857142900,0.42857142857142900,-3.7142857142857100,-15.428571428571400,5.142857142857140,150.20142857142900,92.0,0.0,452720.0,360650.0,78.65081384285710,,,,,,124.0,31.0,862.0,31.0,,,148083.0,2916.0,42440.0,2929.0,45415.0
2021-11-27,202147,AK,2,-7.571428571428570,2.4285714285714300,-2.142857142857140,-12.0,-31.428571428571400,8.714285714285710,138.58000000000000,80.0,0.0,455580.0,361819.0,75.15623921428570,,,,,,146.66666666666700,53.666666666666700,877.0,15.0,,,150087.0,2004.0,31383.0,2125.0,33530.0
2021-12-04,202148,AK,2,-1.1428571428571400,0.7142857142857140,-3.142857142857140,-3.142857142857140,-15.0,5.142857142857140,150.58714285714300,62.0,0.0,463701.0,366798.0,82.65537164285720,,,,,,137.0,44.0,883.0,6.0,,,151984.0,1897.0,37964.0,2167.0,40145.0
2021-12-11,202149,AK,2,1.2857142857142900,2.7142857142857100,0.5714285714285710,-6.714285714285710,-13.428571428571400,4.571428571428570,158.42428571428600,60.0,0.0,467984.0,372330.0,82.4559797142857,,,,,,122.33333333333300,29.333333333333300,886.0,3.0,,,153425.0,1441.0,35254.0,1534.0,36805.0
2021-12-18,202150,AK,2,4.571428571428570,4.571428571428570,-3.4285714285714300,0.14285714285714300,-13.857142857142900,4.857142857142860,162.3157142857140,59.0,2.0,471208.0,375911.0,79.82333164285710,,,,,,118.33333333333300,26.333333333333300,946.0,60.0,,,154639.0,1214.0,33566.0,1363.0,34942.0
2021-12-25,202151,AK,2,-3.0,4.571428571428570,4.428571428571430,-6.571428571428570,-37.57142857142860,8.571428571428570,148.8042857142860,45.0,7.0,473411.0,377650.0,80.01603771428570,,,,,,108.66666666666700,14.666666666666700,976.0,30.0,,,155294.0,655.0,27085.0,1747.0,28842.0
2022-01-01,202152,AK,2,-11.428571428571400,-2.5714285714285700,1.0,-13.571428571428600,-40.0,11.142857142857100,140.47714285714300,51.0,8.0,475688.0,379692.0,94.50194657142860,,,,,,113.33333333333300,21.333333333333300,978.0,2.0,,,157169.0,1875.0,31951.0,4967.0,36933.0
