epiweek,region,fips,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,apple_mobility,cdc_hospitalized,cdc_flu_hosp,Stage_One_Doses,Stage_Two_Doses,smoothed_wcovid_vaccinated,smoothed_wtested_positive_14d,smoothed_wwearing_mask_7d,smoothed_wspent_time_indoors_1d,covidnet,Observed Number,Excess Estimate,death_jhu_cumulative,death_jhu_incidence,fb_survey_wcli,fb_survey_wili,positiveIncr_cumulative,positiveIncr,cdc_negativeIncr,cdc_positiveIncr,cdc_total_resultsIncr
202138,TN,47,-2.857142857,6.428571429,53.14285714,-1.857142857,-17.28571429,3.571428571,165.5128571,1849,4,3578144,2873087,75.26865144,20.76918473,58.9924801,44.29934619,18,2128.333333,668.3333333,18053,747,1.926687071,1.995530471,1213799,26364,78391,13855,92447
202139,TN,47,0,8.285714286,70.85714286,1.285714286,-16.14285714,2.571428571,172.57,1498,11,3607110,2913745,75.0711943,18.0797066,57.09716379,46.6233473,13,1975.333333,510.3333333,18636,583,1.731466471,1.694229229,1235354,21555,93355,13445,106985
202140,TN,47,-0.8571428571,7.285714286,52.71428571,2,-18.71428571,3.571428571,173.8428571,1190,7,3642610,2960387,72.94738699,16.61203791,54.9865312,46.684623,10.3,1921.666667,447.6666667,19132,496,1.525013029,1.612084771,1251444,16090,112686,14276,127190
202141,TN,47,0.5714285714,7,73.14285714,3.571428571,-21.57142857,3.285714286,178.2142857,1019,11,3668909,2993975,72.96723939,19.11343473,52.33317379,47.16409554,9,1726,244.6666667,19499,367,1.439868257,1.501104586,1263853,12409,51253,6903,58244
202142,TN,47,2,8.285714286,70.14285714,3.571428571,-15.28571429,2.285714286,181.3871429,777,9,3698169,3025368,73.14598321,14.80323091,52.3536005,47.40315283,6.8,1748.666667,255.6666667,19810,311,1.219762743,1.211801314,1273383,9530,68507,5478,74068
202143,TN,47,0.5714285714,8,40.28571429,-0.8571428571,-14.71428571,3.714285714,174.6757143,591,14,3723870,3055112,74.42750157,13.17451596,51.49062526,49.04010383,5.2,1682,184,20044,234,1.340591643,1.420831143,1280500,7117,68162,5000,73200
202144,TN,47,0.4285714286,8.285714286,37.42857143,-1.714285714,-14.57142857,3,164.8657143,520,16,3746646,3080860,74.28996156,11.91076224,50.96019146,47.830944,4.7,1672.666667,155.6666667,20205,161,1.480537571,1.442483143,1287308,6808,77356,4868,82289
202145,TN,47,0.5714285714,7.428571429,37,-0.7142857143,-15.14285714,3.571428571,170.5714286,511,13,3790208,3142773,74.16070579,11.24778583,50.5043811,48.72446041,5.2,1742,212,20383,178,1.499194586,1.512888414,1295534,8226,80878,5295,86208
202146,TN,47,0.8571428571,8.571428571,23.14285714,2,-13.42857143,3.428571429,174.7028571,575,20,3837000,3174022,74.54578963,12.79789446,46.92179201,47.83438861,5.6,1729.333333,192.3333333,20528,145,1.515225757,1.545303729,1305007,9473,93525,6593,100214
202147,TN,47,-6.285714286,9,28.28571429,-2.428571429,-35.28571429,7.714285714,164.8514286,658,25,3858576,3185832,74.250767,11.159696,46.57136656,49.58557414,7.2,1704.333333,148.3333333,20658,130,1.633895314,1.6468079,1312299,7292,35876,3915,39816
202148,TN,47,-0.1428571429,7.714285714,22,2,-13.14285714,3.142857143,168.37,781,38,3905921,3220332,75.16009284,8.877288986,44.49761473,53.27716867,7.4,1818.666667,249.6666667,20837,179,1.883591957,1.737176,1325178,12879,91106,8459,99604
202149,TN,47,-1,7,5.285714286,-3.571428571,-11.71428571,3.857142857,168.7028571,852,49,3938302,3257260,74.03729033,15.59211989,46.34842137,48.31647916,9.5,1870,290,21021,184,1.782814443,1.700957029,1337735,12557,37258,3472,40749
202150,TN,47,4,11.71428571,11.14285714,0.1428571429,-11.85714286,3.142857143,180.72,850,58,3969238,3301042,73.92220294,14.00452244,45.25862854,47.83609209,9.8,1806,221,21208,187,1.931046757,1.941465657,1351626,13891,41168,4892,46092
202151,TN,47,-3.428571429,13,15.28571429,-6,-38,7.428571429,158.2771429,962,84,3988659,3319735,75.14001327,14.65740204,45.97423444,48.26560396,11,1783.666667,182.6666667,21392,184,2.811454943,2.894157729,1379120,27494,27927,9772,37746
202152,TN,47,-3.428571429,4.714285714,30.85714286,-10,-40.14285714,11,167.0014286,1713,67,4010333,3339745,76.4202721,20.49300327,47.11928043,50.13805243,25.5,1832.333333,219.3333333,21647,255,3.948249286,3.934857314,1444571,65451,21737,16641,38463
202201,TN,47,-18.85714286,-0.4285714286,-20.28571429,-16.85714286,-28.85714286,12.57142857,133.6214286,2365,41,4044461,3366630,76.07709714,32.0359364,51.73314116,42.54784234,30.7,1984.333333,358.3333333,22004,357,4.775823914,4.878042671,1538118,93547,36743,27544,64451
202202,TN,47,-12,4.714285714,-11.14285714,-15.42857143,-15.85714286,6.857142857,152.5328571,2765,27,4068909,3387103,74.93872509,37.49682049,53.02140487,37.40738294,34.7,2040.333333,409.3333333,22465,461,5.513087457,5.473611986,1651059,112941,41251,34578,76051
202203,TN,47,-21.85714286,-9.142857143,-20.85714286,-22.14285714,-26,10.85714286,140.6457143,2812,28,4120763,3419389,74.18914989,40.36118591,55.63786599,37.53550054,31.7,1979.333333,343.3333333,23001,536,6.522186743,6.599578643,1768592,117533,39299,36291,75804
202204,TN,47,-12.42857143,-2.142857143,-6.571428571,-16.85714286,-15.71428571,6.428571429,155.1057143,2978,38,4137788,3436399,74.74674989,43.72385701,57.02887384,39.3704265,29.7,2171.333333,540.3333333,23622,621,5.220228986,5.264588029,1864616,96024,128832,66881,196198
202205,TN,47,-11.28571429,0,-5.714285714,-18.85714286,-17.57142857,6.714285714,150.2728571,2521,24,4152401,3452508,75.09400593,41.82546233,55.52543444,40.9182652,22.4,2107.333333,483.3333333,24248,626,4.054127957,4.148000357,1936201,71585,90769,40400,131521
202206,TN,47,-5.714285714,4,17.42857143,-11.57142857,-12.85714286,3.714285714,168.5971429,1958,29,4163096,3465702,73.56114764,39.1174697,52.46938,42.65996094,15.8,2025.666667,410.6666667,24820,572,3.042768286,3.103193957,1970966,34765,80825,22528,103576
202207,TN,47,-5.428571429,4.857142857,15.85714286,-10.28571429,-12.71428571,4,174.11,1396,47,4180275,3487282,74.80748231,31.45231153,49.79183364,44.57023801,10.6,1899.333333,294.6666667,25279,459,2.224991614,2.198912157,1992938,21972,55269,8638,63983
202208,TN,47,-5,-0.4285714286,13.57142857,-9.857142857,-14.42857143,4.714285714,176.8971429,913,33,4188143,3498529,74.33292211,24.2413941,47.54093159,48.57890156,6.3,1793.666667,195.3333333,25578,299,1.893189643,1.957913629,2004470,11532,35988,3964,39997
202209,TN,47,-0.1428571429,4,47.42857143,-6.285714286,-11.28571429,2.142857143,188.8714286,560,32,4195576,3508560,74.81927644,16.51821353,43.4601618,49.25663867,4.5,1779.666667,184.6666667,25851,273,1.567364943,1.589905543,2011192,6722,69944,2978,72969
202210,TN,47,-6.857142857,0,26,-8.285714286,-14.42857143,4.428571429,183.1085714,341,40,4201857,3516062,74.61270891,10.46524361,37.84195239,50.51856276,2.2,1619.666667,56,26000,149,1.311417843,1.345378586,2014444,3252,59028,1853,60913
202211,TN,47,-2.285714286,-0.2857142857,55.14285714,-3.285714286,-15.85714286,3.714285714,198.2357143,246,45,4207064,3522173,74.94596339,8.8291168,35.5302039,51.3764584,2,1627.666667,52,26111,111,1.072290443,1.045193571,2016541,2097,34400,1292,35723
202212,TN,47,-1.714285714,1.142857143,67.71428571,-2.142857143,-11,2.714285714,203.2216667,168,48,4212314,3527854,75.52461286,7.923801957,32.48126489,51.54722294,1.9,1498,0,26204,93,1.434073471,1.441296629,2018250,1709,54920,1071,56009
202213,TN,47,-1,1.857142857,70,-1.714285714,-12,2.428571429,202.6628571,127,36,4218206,3534337,75.10545379,9.022859329,29.89669037,51.16999996,0.8,1600,39,26276,72,0.9054370714,1.058812614,2019937,1687,59746,991,60753
202214,TN,47,-0.8571428571,3.142857143,59.42857143,-1.714285714,-10.28571429,2.714285714,200.85,98,45,4225230,3543466,74.2885485,7.889287571,28.51659054,51.57717066,0.7,1581.333333,32.33333333,26306,30,1.397578329,1.418528257,2021904,1967,59280,1215,60496
202215,TN,47,0.4285714286,6.857142857,71.85714286,-4.285714286,-15.28571429,3.285714286,,115,39,4232968,3551200,74.41731941,9.449385071,25.47976623,52.44013303,1.3,1522.333333,2.666666667,26342,36,1.209735857,1.257253386,2024076,2172,44229,1532,45765
202216,TN,47,-4.428571429,2.285714286,83.57142857,-3.714285714,-12.71428571,1.857142857,,104,46,4240392,3559558,74.660218,11.8950904,25.12890696,54.02104184,1.2,1443.333333,0,26375,33,1.931344757,1.984946557,2026876,2800,17625,1266,18906
202217,TN,47,1.857142857,6.714285714,90,-0.7142857143,-10.28571429,1.142857143,,149,23,4245008,3564401,74.79700133,12.31374184,24.64414547,53.47747217,1.8,1393.666667,0,26411,36,1.689217186,1.677791471,2030466,3590,26398,2645,29057
202218,TN,47,3.571428571,10.14285714,72.57142857,-1.142857143,-11.85714286,1.857142857,,144,33,4249439,3569100,75.24967831,16.46591871,23.63293444,52.51919707,2.6,1357,0,26435,24,1.7293681,1.740039743,2035296,4830,21056,2776,23843
202219,TN,47,2.428571429,9.714285714,96.14285714,0.4285714286,-12.14285714,0.8571428571,,211,24,4253620,3573494,74.72967244,19.10434901,22.8874014,52.68080179,3.2,1209.666667,0,26465,30,1.548968814,1.552318014,2041819,6523,42754,4253,47031
202220,TN,47,1.571428571,8.857142857,97.71428571,0.7142857143,-12.57142857,1.428571429,,290,22,4259028,3579060,74.09363063,24.05015853,23.5991113,52.75555484,4,0,0,26499,34,1.912615071,2.105991029,2050811,8992,40525,5853,46417
202221,TN,47,-0.1428571429,6.714285714,75.42857143,1.714285714,-17.42857143,3.142857143,,298,22,4263063,3583227,74.53668726,30.37862619,21.44424843,52.77493201,4,0,0,26533,34,2.615545786,2.751720957,2061285,10474,38686,6354,45082
202222,TN,47,-0.4285714286,8.285714286,115.4285714,-0.5714285714,-25.71428571,3.571428571,,371,22,4267645,3587708,75.18345309,30.6850568,22.06879384,52.07611074,5.7,0,0,26563,30,2.558292971,2.632583886,2072547,11262,22514,6283,28833
202223,TN,47,-0.5714285714,7.142857143,92.85714286,3,-18.28571429,2.857142857,,444,27,4271758,3591591,75.43509977,33.66740213,20.72665243,51.86810781,5.9,0,0,26588,25,2.816063743,2.820007714,2085512,12965,19006,5241,24267
202224,TN,47,0,8.571428571,97.85714286,4.714285714,-18.71428571,2.857142857,,478,22,4274137,3594040,74.956338,36.17221277,21.11519219,49.14087443,4.8,0,0,26608,20,3.282040357,3.288678686,2098895,13383,28770,8047,36850
202225,TN,47,-0.2857142857,7.571428571,100.7142857,4.714285714,-19.42857143,2.714285714,,626,36,4277128,3596786,75.50617933,35.37571229,20.32846946,50.11834383,5.3,,,26630,78,2.853933143,2.9652047,2110129,22306,25095,7325,32449
202226,TN,47,1,7,83.8,3.8,-20.2,3.6,,671,,4283058,3595791,,,,,,,,26714,84,,,2124120,13991,2829,971,3809
202001,TX,48,,,,,,,,,,,,,,,,,4325,18,,,,,,,,,
202002,TX,48,,,,,,,,,,,,,,,,,4564,238,,,,,,,,,
202003,TX,48,,,,,,,109.935,,,,,,,,,,4250,0,,,,,,,,,
202004,TX,48,,,,,,,106.8557143,,,,,,,,,,4128,0,0,0,,,0,0,,,
202005,TX,48,,,,,,,105.5914286,,,,,,,,,,4174,0,0,0,,,0,0,,,
202006,TX,48,,,,,,,105.1985714,,,,,,,,,,4322,0,0,0,,,0,0,,,
202007,TX,48,3,3,12,3,1,-1,113.96,,,,,,,,,,4343,0,0,0,,,0,0,,,
202008,TX,48,2.142857143,0.4285714286,3.285714286,1.857142857,-0.7142857143,0.4285714286,115.4857143,,,,,,,,,,4221,0,0,0,,,0,0,,,
202009,TX,48,7.571428571,4.571428571,11.14285714,5.142857143,2.428571429,-1.285714286,120.2285714,,,,,,,,,,4145.666667,0,0,0,,,0,0,,,
202010,TX,48,8.857142857,7.571428571,13.85714286,5.142857143,2.857142857,-1.428571429,120.4285714,,,,,,,,,,4172.666667,0,0,0,,,8,8,45,1,46
202011,TX,48,5.857142857,14.28571429,22.14285714,1.142857143,-8.142857143,1.428571429,114.0014286,,,,,,,,,,4169,0,0,0,,,60,52,203,33,238
202012,TX,48,-19,10.14285714,-10.57142857,-20.28571429,-24.57142857,10.71428571,76.28285714,,,,,,,,,,4252.666667,0,8,8,,,582,522,8998,807,9809
202013,TX,48,-38.14285714,-10.85714286,-17.14285714,-37.71428571,-38.71428571,17,57.34,,,,,,,,,,4244.333333,0.6666666667,45,37,,,2455,1873,20111,3487,23610
202014,TX,48,-40.85714286,-16.42857143,-31.42857143,-44.42857143,-44.14285714,19.28571429,53.84714286,,,,,,,,,,4142,0,153,108,,,5105,3222,29131,3875,33037
202015,TX,48,-41.14285714,-16.42857143,-30.71428571,-46.28571429,-46.71428571,19.57142857,56.40857143,,,,,,,,,,4197.666667,60.66666667,326,173,0.7846144833,0.7786034333,9568,4463,35520,5866,41444
202016,TX,48,-38.57142857,-18.14285714,-28.71428571,-43.57142857,-43.85714286,18.57142857,62.06714286,,,,,,,,,,4214.666667,91.33333333,554,228,0.7655453571,0.783358,13443,3875,36031,6094,42178
202017,TX,48,-34.57142857,-14,-15.14285714,-41.14285714,-42.14285714,17.28571429,69.52428571,,,,,,,,,,4382.333333,220.3333333,760,206,0.6106162,0.6201782,18264,4821,69083,8647,77808
202018,TX,48,-28.85714286,-8.857142857,-4.857142857,-37.14285714,-40.42857143,15,77.46714286,,,,,,,,,,4183.666667,107.3333333,987,227,0.4600835429,0.4706569429,25260,6996,78589,9189,87871
202019,TX,48,-22.85714286,-3.142857143,1.142857143,-33.71428571,-36.57142857,14.14285714,87.70142857,,,,,,,,,,4202,126,1183,196,0.4629465143,0.4700994,32509,7249,147071,12514,159801
202020,TX,48,-22.28571429,-4.571428571,-3.857142857,-33.71428571,-35,13.71428571,94.746,,,,,,,,,,4195.666667,134,1460,277,0.4952785857,0.4988907286,39932,7423,155674,14344,170317
202021,TX,48,-17.28571429,-2.714285714,9.142857143,-30.28571429,-32.71428571,11.71428571,108.9342857,,,,,,,,,,4198,124,1629,169,0.4315870571,0.4439421857,45924,5992,148631,12532,161531
202022,TX,48,-17.14285714,-4,6.857142857,-31.14285714,-35,12.57142857,110.7757143,,,,,,,,,,4083.666667,94.66666667,1848,219,0.4258401714,0.4661036429,52489,6565,252470,23626,276449
202023,TX,48,-13.28571429,-1.428571429,11.14285714,-27.42857143,-29,10.28571429,119.1757143,,,,,,,,,,4168,170,2031,183,0.4657473714,0.4755774429,69411,16922,264822,24735,289872
202024,TX,48,-12.71428571,-2,17.42857143,-26,-28.85714286,9.714285714,125.2742857,,,,,,,,,,4320.666667,336.6666667,2211,180,0.5819911286,0.5914774714,83722,14311,192579,20520,213262
202025,TX,48,-12.71428571,-1.142857143,19.42857143,-24.85714286,-29.42857143,9.428571429,126.9428571,,,,,,,,,,4406.666667,422.6666667,2452,241,0.7814211857,0.8150823429,107903,24181,348606,67326,416370
202026,TX,48,-17.71428571,-5.428571429,3,-27.28571429,-31.57142857,11.28571429,119.8271429,,,,,,,,,,4418.333333,489.3333333,2725,273,1.113488857,1.117884086,145037,37134,241401,61574,303463
202027,TX,48,-17.85714286,-2.571428571,7.285714286,-28,-37,12.14285714,117.4414286,,,,,,,,,,4764,847,3128,403,1.3950297,1.421653371,189411,44374,392911,116667,510930
202028,TX,48,-19.71428571,-7.428571429,0.1428571429,-28,-34.85714286,12.14285714,119.4914286,,,,,,,,,,5346.666667,1439.666667,3842,714,1.303018471,1.359942486,251347,61936,504420,155875,662258
202029,TX,48,-18.57142857,-6.428571429,0.8571428571,-28.28571429,-34,11.85714286,122.2171429,3625,,,,,,,,,5677.666667,1765.666667,4830,988,1.274061829,1.291804529,311836,60489,515605,139909,659528
202030,TX,48,-19.14285714,-8,0.5714285714,-29.14285714,-34.28571429,11.71428571,121.7371429,5602,,,,,,,,,5678.333333,1805.333333,6006,1176,1.108133029,1.124315729,369729,57893,456093,114914,575279
202031,TX,48,-18,-8.428571429,0.2857142857,-28.42857143,-34.42857143,11.14285714,125.0714286,5832,,,,,,,,,5376,1513,7927,1921,1.020606971,1.034758257,423853,54124,341677,68559,412508
202032,TX,48,-15.71428571,-6.428571429,7.857142857,-26,-33.14285714,10,130.2142857,5320,,,,,,,,,5213,1346,9414,1487,1.0145218,1.020121586,493311,69458,299124,47288,347672
202033,TX,48,-16.57142857,-7.571428571,3.428571429,-26.14285714,-33.14285714,9.714285714,132.1071429,4529,,,,,,,,,5323,1453,10629,1259,0.8989405143,0.9440064143,570672,77361,263075,34934,298916
202034,TX,48,-17.57142857,-8.857142857,1,-26.42857143,-32.28571429,9.571428571,131.3957143,4009,,,,,,,,,4698.333333,828.3333333,11919,1290,0.8201338571,0.8597944143,612611,41939,290473,31726,323051
202035,TX,48,-17.71428571,-8.857142857,-0.2857142857,-26.57142857,-32.14285714,9.857142857,128.26,3505,,,,,,,,,4852.666667,1013.666667,12987,1068,0.7999243,0.8182868143,648863,36252,251194,25550,277442
202036,TX,48,-15.71428571,-8.571428571,-3.142857143,-24.14285714,-31.71428571,8.857142857,129.6357143,3263,,,,,,,,,4707,865,13873,886,0.8163585,0.8545679571,674172,25309,265575,22970,289008
202037,TX,48,-16.42857143,-9.285714286,5,-26.14285714,-35.57142857,9.285714286,128.3642857,3017,,,,,,,,,4461.333333,597.3333333,14629,756,0.7621030143,0.6915361714,700039,25867,187400,14436,202061
202038,TX,48,-15.85714286,-9.285714286,8,-24.71428571,-28,7.857142857,129.8785714,3052,,,,,,,,,4427,547,15323,694,0.5924135571,0.5928240286,735822,35783,259937,19051,279582
202039,TX,48,-18,-11.14285714,-8.428571429,-27.42857143,-28.57142857,9.285714286,121.2371429,2987,,,,,,,,,4373,494,15987,664,0.6014721,0.6109437857,767586,31764,331289,21203,352945
202040,TX,48,-14.71428571,-7.714285714,1.428571429,-23.85714286,-26.42857143,7.428571429,123.3414286,3197,,,,,,,,,4443.333333,565.3333333,16571,584,0.8444491429,0.8455504714,796784,29198,332189,23654,356453
202041,TX,48,-16.14285714,-7.714285714,0.5714285714,-23.57142857,-27.14285714,7.428571429,124.0557143,3713,12,,,,,,,,4553.333333,647.3333333,17208,637,0.9670182571,0.9934530286,819403,22619,376913,29350,406820
202042,TX,48,-15.28571429,-8.142857143,2.571428571,-22.85714286,-27.28571429,7.571428571,124.5,4765,50,,,,,,,,4347,419,17723,515,1.387729457,1.391779086,846852,27449,395101,37476,433248
202043,TX,48,-16,-9.142857143,-1.857142857,-23.14285714,-26,7.571428571,122.7471429,5286,110,,,,,,,,4580.333333,602.3333333,18214,491,1.177050714,1.164784214,884535,37683,443018,49280,493368
202044,TX,48,-16.42857143,-8,-16.71428571,-25.71428571,-26.14285714,8.142857143,119.3985714,5518,120,,,,,,,,4866,868,18788,574,1.144632686,1.155742071,931996,47461,449259,53781,504385
202045,TX,48,-16.14285714,-9.285714286,-7.285714286,-26,-25.42857143,8,112.1928571,6046,145,,,,,,,,5063.333333,1043.333333,19489,701,1.492222957,1.5062685,974766,42770,506162,67818,575618
202046,TX,48,-16.71428571,-9.285714286,-8.857142857,-26.42857143,-26,8.285714286,111.5671429,6993,152,,,,,,,,5059.666667,1008.666667,20283,794,1.624643557,1.6615583,1035538,60772,491271,83257,576007
202047,TX,48,-17,-8.428571429,-12,-24.85714286,-25.28571429,8.142857143,111.6342857,8374,161,,,,,,,,5009,919,21249,966,1.399455543,1.442963286,1115399,79861,630236,84518,716208
202048,TX,48,-22.42857143,-7.285714286,-21,-30.28571429,-42.85714286,12.85714286,103.3242857,7760,196,,,,,,,,5130.333333,979.3333333,22130,881,1.358136043,1.380503771,1211160,95761,654504,86692,742583
202049,TX,48,-17,-10,-28.57142857,-26.57142857,-25.28571429,9.428571429,107.7585714,7944,198,,,,,,,,5145.333333,966,23353,1223,1.375529643,1.414903071,1309404,98244,622283,96860,720753
202050,TX,48,-16,-8.428571429,-18,-28.14285714,-24.14285714,8.714285714,111.94,8498,226,,,,,,,,5513.666667,1262.666667,24542,1189,1.393960929,1.393536486,1407469,98065,660294,97257,759038
202051,TX,48,-15.71428571,-6.857142857,-32,-25.42857143,-25.71428571,9.285714286,114.1357143,9150,217,4187,0,,,,,,5630.333333,1363.333333,25920,1378,1.5004748,1.539471643,1531906,124437,658794,107349,767809
202052,TX,48,-18,-2.714285714,-17.14285714,-27.71428571,-43.57142857,12.28571429,104.2842857,10301,180,131748,0,,,,,,5547.333333,1243.333333,27075,1155,1.5918525,1.633783057,1661418,129512,585034,113091,700208
202053,TX,48,-20,-9.714285714,-26.42857143,-31.14285714,-43.28571429,14.71428571,102.8214286,12117,80,365455,0,,25.60000755,,,,5874.666667,1523.666667,28442,1367,1.756237414,1.799891486,1824556,163138,574948,145829,723297
202101,TX,48,-19.14285714,-10.28571429,-26.42857143,-28,-27.14285714,10.71428571,105.8485714,13280,102,604737,47911,7.1995505,26.62561019,,,,6125.333333,1740.333333,30313,1871,1.647059886,1.686412814,1985861,161305,687361,165438,855976
202102,TX,48,-23.85714286,-14.71428571,-33.42857143,-32,-28.71428571,10.85714286,104.6557143,13035,99,877025,161865,9.197068529,27.35034887,,,,6354.333333,1941.333333,32428,2115,1.491340457,1.527862343,2144870,159009,726174,151118,881084
202103,TX,48,-21.57142857,-13.85714286,-27.42857143,-31.85714286,-28.71428571,10.71428571,106.7028571,11541,109,1144166,228314,11.93862296,25.66395976,,,,6181,1745,34725,2297,1.4892783,1.5138123,2276271,131401,692452,134525,830026
202104,TX,48,-20.28571429,-13.71428571,-23.42857143,-30.28571429,-26.14285714,9.571428571,107.9642857,10066,77,1349475,410337,15.15730671,25.19052411,,,,5877,1460.666667,36924,2199,1.292716914,1.330204614,2396452,120181,612215,116927,732488
202105,TX,48,-17.71428571,-10.28571429,-17.14285714,-28.85714286,-25.42857143,8.571428571,111.2357143,8603,76,2257870,670782,18.69742274,24.08793536,,,,5603,1201.333333,39182,2258,1.175279071,1.194416629,2524093,127641,668572,94872,766401
202106,TX,48,-23.14285714,-8.714285714,-39.28571429,-32.14285714,-28.85714286,11.71428571,102.9642857,6867,62,2834361,1036384,22.03597794,20.2002181,92.01683056,,,5375.666667,994.6666667,41149,1967,1.126178729,1.112343214,2600437,76344,567268,70813,640315
